time,xmin,xmax,ymin,ymax,class
15.040000000000001,1128.6014404296875,1218.7464599609375,599.8863525390625,671.5228881835938,speed
15.08,94.08767700195312,304.575927734375,551.0347290039062,680.2420043945312,side mirror
15.08,1574.6407470703125,1786.4468994140625,543.181640625,669.2420654296875,side mirror
15.08,786.2215576171875,1086.7825927734375,360.1080322265625,444.9814453125,reer mirror
15.08,1129.2518310546875,1216.5693359375,599.9171142578125,670.7950439453125,speed
15.120000000000001,95.37332916259766,305.7439270019531,550.8982543945312,680.4188232421875,side mirror
15.120000000000001,1576.89990234375,1789.322021484375,543.9761352539062,670.0233154296875,side mirror
15.120000000000001,794.6248779296875,1085.1038818359375,359.3850402832031,444.58502197265625,reer mirror
15.120000000000001,1130.22314453125,1220.8065185546875,600.0035400390625,670.7364501953125,speed
15.16,1578.752197265625,1789.130859375,545.2966918945312,671.5043334960938,side mirror
15.16,99.88192749023438,307.212158203125,550.3846435546875,679.3218383789062,side mirror
15.16,788.9331665039062,1089.685546875,360.22027587890625,444.61029052734375,reer mirror
15.16,1130.2198486328125,1223.1434326171875,598.9713745117188,670.8023681640625,speed
15.200000000000001,99.56156921386719,307.3048095703125,550.1568603515625,678.6580810546875,side mirror
15.200000000000001,1579.2525634765625,1789.3345947265625,546.1091918945312,670.99462890625,side mirror
15.200000000000001,789.1979370117188,1090.0203857421875,359.0710144042969,444.8148193359375,reer mirror
15.200000000000001,1129.9722900390625,1224.1221923828125,599.0164184570312,671.2713012695312,speed
15.24,1579.7274169921875,1790.6641845703125,546.5092163085938,672.8493041992188,side mirror
15.24,101.26583862304688,307.88360595703125,548.1195068359375,677.4470825195312,side mirror
15.24,789.8726806640625,1089.4486083984375,358.9087829589844,444.7632751464844,reer mirror
15.24,1130.8250732421875,1223.310791015625,598.9863891601562,671.6256103515625,speed
15.280000000000001,1580.6729736328125,1792.2608642578125,546.3536376953125,673.941162109375,side mirror
15.280000000000001,103.575927734375,310.0115051269531,547.58349609375,675.8135375976562,side mirror
15.280000000000001,791.3388061523438,1092.305908203125,357.9289855957031,444.6309814453125,reer mirror
15.280000000000001,1133.22705078125,1229.2852783203125,599.59814453125,671.0028686523438,speed
15.32,1582.6007080078125,1795.1055908203125,546.1159057617188,672.8778686523438,side mirror
15.32,791.869140625,1091.1221923828125,357.18878173828125,444.1878662109375,reer mirror
15.32,105.35224914550781,312.20867919921875,544.2448120117188,674.0233154296875,side mirror
15.32,1134.763671875,1232.1954345703125,599.1630859375,671.0081787109375,speed
15.36,1583.660888671875,1796.4375,545.9971313476562,672.3171997070312,side mirror
15.36,794.2072143554688,1094.3956298828125,358.2818298339844,443.7917175292969,reer mirror
15.36,109.64554595947266,314.6495056152344,541.9639892578125,672.112060546875,side mirror
15.36,1136.270263671875,1232.0245361328125,599.4397583007812,670.3576049804688,speed
15.4,1584.1256103515625,1796.2357177734375,546.2332763671875,674.0577392578125,side mirror
15.4,793.2163696289062,1092.5849609375,357.18218994140625,443.9045104980469,reer mirror
15.4,110.24668884277344,315.2841796875,543.756591796875,672.1887817382812,side mirror
15.4,1136.5299072265625,1234.8861083984375,599.040771484375,672.1703491210938,side mirror
15.4,1135.8634033203125,1232.7554931640625,599.3040161132812,671.3182983398438,speed
15.44,1587.9495849609375,1796.5477294921875,550.1416625976562,677.7731323242188,side mirror
15.44,792.2664794921875,1095.6099853515625,359.6531066894531,444.2124938964844,reer mirror
15.44,107.73445129394531,315.17706298828125,545.8861083984375,673.6465454101562,side mirror
15.44,1137.1600341796875,1236.4508056640625,600.9395751953125,674.3782348632812,speed
15.48,1590.1484375,1796.84521484375,552.9964599609375,677.6640014648438,side mirror
15.48,796.7171630859375,1099.022216796875,360.52789306640625,445.33575439453125,reer mirror
15.48,109.94416809082031,316.5055847167969,548.162353515625,674.0571899414062,side mirror
15.48,1137.1993408203125,1236.046630859375,601.7827758789062,674.5525512695312,speed
15.52,1590.76611328125,1799.05517578125,552.78662109375,681.3804321289062,side mirror
15.52,109.22774505615234,316.9804382324219,549.38037109375,674.1810302734375,side mirror
15.52,799.108154296875,1100.0181884765625,361.8009338378906,446.2264709472656,reer mirror
15.52,1137.567138671875,1240.145751953125,601.9861450195312,675.5798950195312,speed
15.56,799.7548828125,1101.45556640625,361.1888122558594,445.6749572753906,reer mirror
15.56,1590.9136962890625,1798.7764892578125,552.33642578125,681.4037475585938,side mirror
15.56,109.78485107421875,317.2260437011719,548.1450805664062,673.8182983398438,side mirror
15.56,1137.95068359375,1239.1431884765625,601.5929565429688,674.783203125,speed
15.6,1590.9598388671875,1797.5562744140625,551.883544921875,679.5910034179688,side mirror
15.6,799.2962036132812,1099.9959716796875,360.3626403808594,444.9176330566406,reer mirror
15.6,109.64277648925781,317.0841369628906,546.3057861328125,674.4013671875,side mirror
15.6,1137.985595703125,1235.8492431640625,601.3434448242188,674.3345947265625,speed
15.64,1589.3660888671875,1797.5343017578125,551.4407348632812,679.382568359375,side mirror
15.64,798.904541015625,1098.840087890625,360.5823059082031,444.6178283691406,reer mirror
15.64,110.78677368164062,316.66070556640625,545.7789306640625,674.2020263671875,side mirror
15.64,1138.0628662109375,1234.9912109375,601.56884765625,673.9519653320312,speed
15.64,1138.1568603515625,1236.148681640625,602.1553955078125,675.088134765625,side mirror
15.68,798.7520141601562,1100.7840576171875,360.6366882324219,445.09344482421875,reer mirror
15.68,1588.864501953125,1797.0433349609375,553.2052612304688,682.1320190429688,side mirror
15.68,110.36109924316406,316.9976806640625,545.8643798828125,674.3126831054688,side mirror
15.68,1137.898681640625,1236.5540771484375,602.2489624023438,674.395751953125,speed
15.68,1138.0535888671875,1237.30029296875,602.6484985351562,675.3997192382812,side mirror
15.72,1589.6510009765625,1798.7010498046875,554.3905029296875,684.40234375,side mirror
15.72,799.9132690429688,1101.3585205078125,361.3404235839844,446.3465881347656,reer mirror
15.72,110.23970794677734,317.2319030761719,546.151123046875,674.187255859375,side mirror
15.72,1138.0166015625,1239.8572998046875,603.749755859375,676.7909545898438,speed
15.76,1590.73974609375,1798.636962890625,554.9725341796875,685.5177612304688,side mirror
15.76,110.98656463623047,317.56793212890625,546.814697265625,673.627685546875,side mirror
15.76,800.3082885742188,1102.7767333984375,361.5802001953125,447.27557373046875,reer mirror
15.76,1138.8355712890625,1240.4818115234375,605.2536010742188,679.0753173828125,speed
15.8,1588.5081787109375,1802.1278076171875,555.6224365234375,685.1502685546875,side mirror
15.8,110.4638900756836,317.7254333496094,546.4902954101562,673.9627075195312,side mirror
15.8,800.077880859375,1103.3466796875,361.69390869140625,447.59619140625,reer mirror
15.8,1138.3795166015625,1242.1585693359375,605.8200073242188,680.7774047851562,speed
15.84,1590.23193359375,1803.2799072265625,558.8470458984375,687.6524047851562,side mirror
15.84,800.739990234375,1105.1041259765625,362.0384216308594,448.2232360839844,reer mirror
15.84,111.10279083251953,318.237548828125,542.5997314453125,672.0957641601562,side mirror
15.84,1138.5413818359375,1244.6341552734375,605.9949340820312,682.1810913085938,speed
15.88,1591.4085693359375,1805.3028564453125,561.6729125976562,690.7897338867188,side mirror
15.88,114.38139343261719,319.26416015625,541.8655395507812,671.1458740234375,side mirror
15.88,805.7180786132812,1103.6715087890625,363.0118408203125,450.1355285644531,reer mirror
15.88,1139.8212890625,1241.889404296875,606.250732421875,682.1316528320312,speed
15.92,802.2762451171875,1106.5426025390625,361.884521484375,449.337158203125,reer mirror
15.92,116.00006866455078,323.6441345214844,539.2339477539062,667.52880859375,side mirror
15.92,1594.4205322265625,1809.15087890625,562.8614501953125,690.6873779296875,side mirror
15.92,1143.4185791015625,1246.8900146484375,607.1296997070312,681.3919677734375,speed
15.96,802.5556640625,1107.636474609375,359.7652587890625,446.011962890625,reer mirror
15.96,117.9027099609375,325.6292724609375,538.6276245117188,663.5667114257812,side mirror
15.96,1595.635986328125,1811.7894287109375,558.0775146484375,688.157470703125,side mirror
15.96,1145.3248291015625,1249.1064453125,604.8721923828125,677.74267578125,speed
16.0,804.3978881835938,1108.3583984375,358.70892333984375,444.9081115722656,reer mirror
16.0,119.25178527832031,325.9497375488281,535.8069458007812,661.5342407226562,side mirror
16.0,1596.7584228515625,1812.7291259765625,554.9473266601562,685.4773559570312,side mirror
16.0,1146.7845458984375,1246.00244140625,601.4967651367188,675.0847778320312,speed
16.04,804.4024658203125,1106.0771484375,357.4941101074219,444.4699401855469,reer mirror
16.04,1597.995849609375,1811.8934326171875,554.0094604492188,683.8665771484375,side mirror
16.04,119.21894836425781,324.9136962890625,534.54931640625,660.589111328125,side mirror
16.04,1147.11376953125,1239.696533203125,600.102783203125,672.7550048828125,speed
16.080000000000002,1594.5579833984375,1804.9644775390625,550.9458618164062,678.70361328125,side mirror
16.080000000000002,113.90711975097656,319.9371032714844,534.4036254882812,660.9879150390625,side mirror
16.080000000000002,803.6861572265625,1104.462890625,352.3176574707031,442.24945068359375,reer mirror
16.080000000000002,1142.4144287109375,1238.5946044921875,597.56396484375,671.3648071289062,speed
16.12,1588.58056640625,1798.2451171875,547.2149047851562,674.2723388671875,side mirror
16.12,108.38589477539062,316.8573303222656,538.1653442382812,663.262451171875,side mirror
16.12,806.190673828125,1098.5157470703125,351.5044860839844,440.2143249511719,reer mirror
16.12,1136.742431640625,1239.98876953125,596.5521850585938,669.800048828125,speed
16.16,1583.662109375,1793.958740234375,550.3563232421875,677.62890625,side mirror
16.16,798.8325805664062,1095.798095703125,357.5965576171875,444.05291748046875,reer mirror
16.16,106.79791259765625,314.35748291015625,538.771728515625,669.6751098632812,side mirror
16.16,1136.91796875,1234.62548828125,598.5428466796875,671.8668823242188,speed
16.2,798.99267578125,1097.718017578125,360.0865173339844,444.2996520996094,reer mirror
16.2,1588.751220703125,1795.6083984375,553.3701782226562,680.4406127929688,side mirror
16.2,108.8382568359375,317.6752624511719,541.8523559570312,671.2167358398438,side mirror
16.2,1137.8153076171875,1239.5035400390625,600.6243896484375,674.5374755859375,speed
16.240000000000002,801.0454711914062,1102.8565673828125,360.1157531738281,444.65765380859375,reer mirror
16.240000000000002,1592.8648681640625,1801.6541748046875,552.3019409179688,679.8733520507812,side mirror
16.240000000000002,115.512451171875,321.1641540527344,541.0032958984375,671.1455078125,side mirror
16.240000000000002,1141.667724609375,1238.197509765625,599.7879638671875,674.3447265625,speed
16.28,801.0611572265625,1101.3292236328125,359.9161682128906,444.6524353027344,reer mirror
16.28,1592.6634521484375,1802.7689208984375,551.0332641601562,678.2265625,side mirror
16.28,117.06043243408203,323.87860107421875,539.7825317382812,669.9719848632812,side mirror
16.28,1142.1177978515625,1239.4832763671875,598.9838256835938,672.5270385742188,speed
16.32,800.8319091796875,1102.283935546875,359.88446044921875,444.547119140625,reer mirror
16.32,1591.4788818359375,1799.971923828125,550.4769897460938,678.5946044921875,side mirror
16.32,116.09184265136719,321.4227294921875,542.944580078125,672.1542358398438,side mirror
16.32,1140.84814453125,1238.41552734375,599.8993530273438,673.3220825195312,speed
16.32,1140.7115478515625,1238.6209716796875,600.606689453125,674.5186767578125,side mirror
16.36,1587.0010986328125,1795.4974365234375,552.6253662109375,677.9843139648438,side mirror
16.36,111.27194213867188,318.1703186035156,547.947509765625,674.2161254882812,side mirror
16.36,800.6039428710938,1100.3499755859375,359.5726318359375,446.0357666015625,reer mirror
16.36,1137.9471435546875,1241.0157470703125,602.0480346679688,676.1158447265625,speed
16.4,1584.17724609375,1793.073486328125,552.719482421875,679.2180786132812,side mirror
16.4,109.4670181274414,316.9849548339844,549.0833129882812,677.3660888671875,side mirror
16.4,797.8216552734375,1096.724609375,361.2564697265625,448.2296447753906,reer mirror
16.4,1134.954345703125,1239.884033203125,602.154296875,677.034912109375,speed
16.44,1581.672119140625,1791.8101806640625,549.2422485351562,676.3392333984375,side mirror
16.44,107.92430877685547,314.5859069824219,548.9989624023438,678.2789306640625,side mirror
16.44,792.2455444335938,1094.000732421875,360.6593017578125,448.2986145019531,reer mirror
16.44,1134.62255859375,1231.370361328125,603.5457153320312,674.8837890625,speed
16.48,104.85661315917969,312.9122314453125,549.5962524414062,678.6038818359375,side mirror
16.48,1580.304931640625,1790.8919677734375,546.1873168945312,669.7709350585938,side mirror
16.48,791.9720458984375,1092.655517578125,360.1703796386719,445.6553649902344,reer mirror
16.48,1132.8194580078125,1231.7557373046875,598.639404296875,671.828857421875,speed
16.52,103.99099731445312,312.0061340332031,547.6795043945312,677.9447631835938,side mirror
16.52,1580.2464599609375,1790.28125,541.0472412109375,667.7415771484375,side mirror
16.52,787.1259155273438,1088.3804931640625,357.40960693359375,444.774169921875,reer mirror
16.52,1131.3331298828125,1229.090576171875,596.7063598632812,671.0772094726562,speed
16.56,108.14877319335938,315.70184326171875,547.5780029296875,676.4580688476562,side mirror
16.56,1582.6162109375,1794.7098388671875,542.5331420898438,667.9409790039062,side mirror
16.56,789.6152954101562,1090.9671630859375,356.7486267089844,444.8016662597656,reer mirror
16.56,1135.28076171875,1239.7391357421875,597.7352294921875,671.2232666015625,speed
16.6,149.77235412597656,353.7093200683594,549.487060546875,675.087646484375,side mirror
16.6,1618.9244384765625,1838.7974853515625,548.1558837890625,675.2627563476562,side mirror
16.6,811.7935180664062,1116.4014892578125,359.3879699707031,445.2767028808594,reer mirror
