time,class,AOI,xmax,xmin,ymax,ymin
69.618414,1,reer mirror,tensor(1060.6503),tensor(751.4903),tensor(338.1034),tensor(224.6342)
69.618414,2,side mirror,tensor(1805.9388),tensor(1586.7777),tensor(471.8989),tensor(344.0381)
69.618414,2,side mirror,tensor(255.5808),tensor(33.3045),tensor(621.8492),tensor(477.2000)
69.618414,0,speed,tensor(1229.3490),tensor(1124.4226),tensor(553.0635),tensor(468.4349)
69.65848647780469,1,reer mirror,tensor(1060.6488),tensor(751.2365),tensor(338.2294),tensor(224.5514)
69.65848647780469,2,side mirror,tensor(1805.9641),tensor(1586.0837),tensor(472.0972),tensor(343.4145)
69.65848647780469,2,side mirror,tensor(255.5885),tensor(32.9050),tensor(621.5522),tensor(476.8759)
69.65848647780469,0,speed,tensor(1227.0773),tensor(1123.9042),tensor(553.3625),tensor(468.4220)
69.69855895560936,1,reer mirror,tensor(1061.0146),tensor(751.4652),tensor(338.1189),tensor(223.3436)
69.69855895560936,2,side mirror,tensor(1805.8510),tensor(1584.4633),tensor(471.2542),tensor(342.4424)
69.69855895560936,2,side mirror,tensor(255.1847),tensor(32.7909),tensor(621.1282),tensor(476.6742)
69.69855895560936,0,speed,tensor(1228.4641),tensor(1123.8607),tensor(553.3792),tensor(468.4451)
69.73863143341404,1,reer mirror,tensor(1059.7522),tensor(750.2472),tensor(337.9701),tensor(223.5441)
69.73863143341404,2,side mirror,tensor(1805.1208),tensor(1582.6993),tensor(471.3729),tensor(342.4241)
69.73863143341404,2,side mirror,tensor(253.3302),tensor(31.8353),tensor(621.2503),tensor(476.6135)
69.73863143341404,0,speed,tensor(1223.8011),tensor(1122.7316),tensor(554.8878),tensor(469.7512)
69.77870391121873,1,reer mirror,tensor(1059.6707),tensor(749.5460),tensor(337.9041),tensor(224.2845)
69.77870391121873,2,side mirror,tensor(1803.9932),tensor(1582.2429),tensor(471.3193),tensor(342.3780)
69.77870391121873,0,speed,tensor(1224.9282),tensor(1121.4319),tensor(555.5444),tensor(469.8529)
69.77870391121873,2,side mirror,tensor(252.2338),tensor(30.6520),tensor(620.9414),tensor(477.3216)
69.81877638902341,1,reer mirror,tensor(1059.7848),tensor(749.7176),tensor(338.3340),tensor(224.9792)
69.81877638902341,2,side mirror,tensor(1804.3180),tensor(1583.8048),tensor(471.5383),tensor(343.3432)
69.81877638902341,0,speed,tensor(1224.3964),tensor(1121.3439),tensor(555.2943),tensor(470.4439)
69.81877638902341,2,side mirror,tensor(252.7479),tensor(30.0067),tensor(621.9071),tensor(477.2900)
69.85884886682808,1,reer mirror,tensor(1060.2302),tensor(750.2678),tensor(338.7515),tensor(224.7313)
69.85884886682808,2,side mirror,tensor(1805.0109),tensor(1585.2550),tensor(471.8339),tensor(342.6608)
69.85884886682808,2,side mirror,tensor(254.0756),tensor(32.4743),tensor(622.1948),tensor(477.1041)
69.85884886682808,0,speed,tensor(1227.6893),tensor(1123.4338),tensor(555.2328),tensor(469.7691)
69.89892134463277,1,reer mirror,tensor(1061.1844),tensor(751.4464),tensor(338.7373),tensor(224.2687)
69.89892134463277,2,side mirror,tensor(1805.9421),tensor(1586.8059),tensor(471.4385),tensor(344.0601)
69.89892134463277,2,side mirror,tensor(255.3372),tensor(32.9822),tensor(621.6725),tensor(476.5969)
69.89892134463277,0,speed,tensor(1226.9512),tensor(1125.3573),tensor(553.8082),tensor(469.7763)
69.93899382243745,1,reer mirror,tensor(1061.2665),tensor(751.1629),tensor(338.3015),tensor(223.7534)
69.93899382243745,2,side mirror,tensor(1805.9835),tensor(1585.9625),tensor(472.0653),tensor(343.3841)
69.93899382243745,2,side mirror,tensor(254.6668),tensor(32.9660),tensor(620.5666),tensor(477.0801)
69.93899382243745,0,speed,tensor(1227.5977),tensor(1124.0850),tensor(553.1999),tensor(469.3329)
69.97906630024214,1,reer mirror,tensor(1060.6094),tensor(750.3183),tensor(337.4973),tensor(222.7913)
69.97906630024214,2,side mirror,tensor(1804.6776),tensor(1583.6331),tensor(472.2046),tensor(342.4134)
69.97906630024214,2,side mirror,tensor(253.6607),tensor(32.4630),tensor(620.8469),tensor(476.3324)
69.97906630024214,0,speed,tensor(1225.7623),tensor(1121.8474),tensor(553.2459),tensor(469.0535)
70.01913877804681,1,reer mirror,tensor(1059.4050),tensor(749.7404),tensor(336.9906),tensor(222.8014)
70.01913877804681,2,side mirror,tensor(1804.7113),tensor(1582.5084),tensor(472.1284),tensor(343.0177)
70.01913877804681,2,side mirror,tensor(253.2258),tensor(31.2564),tensor(620.2524),tensor(475.9467)
70.01913877804681,0,speed,tensor(1226.4313),tensor(1120.9738),tensor(553.6713),tensor(468.0775)
70.0592112558515,1,reer mirror,tensor(1059.7782),tensor(749.8071),tensor(337.1146),tensor(223.0229)
70.0592112558515,2,side mirror,tensor(1804.7638),tensor(1583.2556),tensor(472.4464),tensor(343.6043)
70.0592112558515,2,side mirror,tensor(253.2086),tensor(31.2101),tensor(620.9329),tensor(475.9348)
70.0592112558515,0,speed,tensor(1225.4257),tensor(1121.1647),tensor(553.3691),tensor(468.0633)
70.09928373365618,1,reer mirror,tensor(1059.3080),tensor(749.6155),tensor(337.0561),tensor(222.8247)
70.09928373365618,2,side mirror,tensor(1804.6963),tensor(1582.7578),tensor(472.3010),tensor(343.2266)
70.09928373365618,2,side mirror,tensor(253.3785),tensor(30.8116),tensor(621.0353),tensor(475.7545)
70.09928373365618,0,speed,tensor(1225.5762),tensor(1121.3253),tensor(552.9540),tensor(467.6721)
70.13935621146085,1,reer mirror,tensor(1058.5730),tensor(748.4224),tensor(336.5959),tensor(222.9736)
70.13935621146085,2,side mirror,tensor(1803.8749),tensor(1580.5104),tensor(471.8606),tensor(341.4556)
70.13935621146085,0,speed,tensor(1224.1219),tensor(1121.6312),tensor(552.6754),tensor(467.6215)
70.13935621146085,2,side mirror,tensor(250.1003),tensor(27.8481),tensor(622.1000),tensor(475.7811)
70.17942868926554,1,reer mirror,tensor(1057.9532),tensor(746.5701),tensor(336.3812),tensor(222.4740)
70.17942868926554,2,side mirror,tensor(1802.9546),tensor(1580.1753),tensor(471.4040),tensor(341.6882)
70.17942868926554,0,speed,tensor(1222.8304),tensor(1121.8481),tensor(552.4906),tensor(468.0602)
70.17942868926554,2,side mirror,tensor(250.3385),tensor(27.3324),tensor(621.1281),tensor(476.7923)
70.21950116707022,1,reer mirror,tensor(1057.6660),tensor(745.0267),tensor(336.1989),tensor(221.5803)
70.21950116707022,2,side mirror,tensor(1798.3195),tensor(1584.0641),tensor(474.1519),tensor(340.1483)
70.21950116707022,2,side mirror,tensor(249.2841),tensor(26.2157),tensor(622.2984),tensor(476.0247)
70.21950116707022,0,speed,tensor(1223.1782),tensor(1121.9103),tensor(551.7759),tensor(467.8470)
70.2595736448749,1,reer mirror,tensor(1057.2610),tensor(744.5398),tensor(336.1847),tensor(221.8267)
70.2595736448749,2,side mirror,tensor(1797.7194),tensor(1583.1655),tensor(474.1176),tensor(339.6907)
70.2595736448749,0,speed,tensor(1224.6555),tensor(1124.0640),tensor(552.1993),tensor(467.4784)
70.2595736448749,2,side mirror,tensor(249.0327),tensor(26.2354),tensor(623.1072),tensor(476.1156)
70.29964612267958,1,reer mirror,tensor(1058.1313),tensor(745.7065),tensor(336.7346),tensor(222.6280)
70.29964612267958,2,side mirror,tensor(1802.1980),tensor(1579.9922),tensor(471.1517),tensor(342.5469)
70.29964612267958,0,speed,tensor(1222.2560),tensor(1124.3676),tensor(551.6811),tensor(468.5797)
70.29964612267958,2,side mirror,tensor(249.3264),tensor(27.4642),tensor(623.6913),tensor(477.3371)
70.33971860048426,1,reer mirror,tensor(1058.4966),tensor(747.5332),tensor(337.0802),tensor(222.4859)
70.33971860048426,2,side mirror,tensor(1803.7939),tensor(1581.1333),tensor(471.3670),tensor(342.4191)
70.33971860048426,0,speed,tensor(1223.0632),tensor(1126.1235),tensor(552.5223),tensor(468.4969)
70.33971860048426,2,side mirror,tensor(252.0339),tensor(27.8803),tensor(621.7995),tensor(477.4991)
70.37979107828895,1,reer mirror,tensor(1058.0193),tensor(746.5745),tensor(336.9292),tensor(222.9003)
70.37979107828895,2,side mirror,tensor(1803.1842),tensor(1580.0131),tensor(471.2065),tensor(341.0677)
70.37979107828895,0,speed,tensor(1223.6272),tensor(1124.8839),tensor(552.8159),tensor(468.3190)
70.37979107828895,2,side mirror,tensor(252.0158),tensor(27.2924),tensor(622.0214),tensor(478.0767)
70.41986355609363,1,reer mirror,tensor(1058.0452),tensor(745.6885),tensor(337.2396),tensor(223.5511)
70.41986355609363,2,side mirror,tensor(1798.7413),tensor(1582.7955),tensor(473.5073),tensor(340.7805)
70.41986355609363,0,speed,tensor(1222.5575),tensor(1125.8137),tensor(551.9487),tensor(468.9084)
70.41986355609363,2,side mirror,tensor(250.4493),tensor(26.5209),tensor(623.7864),tensor(478.5039)
70.4599360338983,1,reer mirror,tensor(1058.6470),tensor(747.9858),tensor(337.5200),tensor(223.4890)
70.4599360338983,2,side mirror,tensor(1800.4187),tensor(1583.9214),tensor(473.5588),tensor(341.0909)
70.4599360338983,2,side mirror,tensor(253.9367),tensor(30.7269),tensor(623.6672),tensor(478.2340)
70.4599360338983,0,speed,tensor(1223.3301),tensor(1126.6970),tensor(552.9842),tensor(469.2993)
70.50000851170299,1,reer mirror,tensor(1060.0985),tensor(750.4245),tensor(337.8201),tensor(223.3927)
70.50000851170299,2,side mirror,tensor(1805.2498),tensor(1583.8199),tensor(471.1454),tensor(341.8533)
70.50000851170299,2,side mirror,tensor(256.7745),tensor(32.7032),tensor(623.4424),tensor(478.3900)
70.50000851170299,0,speed,tensor(1229.3350),tensor(1129.4069),tensor(553.0754),tensor(468.9325)
70.54008098950767,1,reer mirror,tensor(1060.5023),tensor(751.1014),tensor(337.7851),tensor(223.0539)
70.54008098950767,2,side mirror,tensor(1806.2897),tensor(1586.1401),tensor(471.1385),tensor(341.9963)
70.54008098950767,2,side mirror,tensor(257.4299),tensor(33.4189),tensor(622.8648),tensor(477.8603)
70.54008098950767,0,speed,tensor(1226.3245),tensor(1128.4044),tensor(553.1329),tensor(467.9680)
