time,class,AOI,xmax,xmin,ymax,ymin
74.119827,0,speed,tensor(1374.0261),tensor(1228.8740),tensor(394.0449),tensor(273.2655)
74.15989950155183,0,speed,tensor(1384.1737),tensor(1228.9862),tensor(391.4186),tensor(268.8903)
74.19997200310367,0,speed,tensor(1388.4525),tensor(1232.4382),tensor(393.6076),tensor(270.6810)
74.2400445046555,0,speed,tensor(1387.8824),tensor(1241.0300),tensor(390.3796),tensor(270.8415)
74.28011700620732,0,speed,tensor(1385.4208),tensor(1237.0680),tensor(389.6991),tensor(270.4513)
74.32018950775915,0,speed,tensor(1388.6261),tensor(1236.4802),tensor(387.1789),tensor(266.8971)
74.36026200931099,0,speed,tensor(1378.9347),tensor(1229.6235),tensor(381.9463),tensor(260.4357)
74.40033451086282,0,speed,tensor(1371.1635),tensor(1226.3362),tensor(371.7505),tensor(255.4070)
74.40033451086282,2,side mirror,tensor(1920.),tensor(1787.9110),tensor(951.2977),tensor(736.5157)
74.44040701241465,0,speed,tensor(1368.0997),tensor(1226.9835),tensor(369.0376),tensor(253.1621)
74.44040701241465,2,side mirror,tensor(1920.),tensor(1783.7750),tensor(952.6965),tensor(738.0583)
74.48047951396649,0,speed,tensor(1370.2723),tensor(1226.2302),tensor(365.4885),tensor(250.8586)
74.48047951396649,2,side mirror,tensor(1920.),tensor(1779.6273),tensor(953.2742),tensor(737.5884)
74.52055201551832,0,speed,tensor(1373.7380),tensor(1228.2692),tensor(364.8576),tensor(250.4859)
74.56062451707014,0,speed,tensor(1377.3253),tensor(1227.9113),tensor(369.9467),tensor(249.3009)
74.60069701862197,0,speed,tensor(1378.0544),tensor(1228.6168),tensor(371.1470),tensor(254.8906)
74.6407695201738,0,speed,tensor(1380.1096),tensor(1231.2277),tensor(381.7175),tensor(257.3633)
74.68084202172564,0,speed,tensor(1382.5364),tensor(1234.5006),tensor(380.2099),tensor(259.1291)
74.72091452327747,0,speed,tensor(1387.8428),tensor(1235.8619),tensor(380.5553),tensor(258.2646)
74.7609870248293,0,speed,tensor(1390.9036),tensor(1239.3252),tensor(383.5145),tensor(260.7570)
74.80105952638112,0,speed,tensor(1388.9535),tensor(1249.0339),tensor(386.9535),tensor(267.2359)
74.84113202793296,0,speed,tensor(1387.4912),tensor(1249.9381),tensor(388.9326),tensor(269.6158)
74.88120452948479,0,speed,tensor(1385.9945),tensor(1251.7734),tensor(389.9811),tensor(273.2099)
74.92127703103662,0,speed,tensor(1388.8895),tensor(1250.5757),tensor(392.8864),tensor(274.8853)
74.96134953258846,0,speed,tensor(1391.1637),tensor(1248.8116),tensor(395.0272),tensor(274.8502)
75.00142203414029,0,speed,tensor(1392.2115),tensor(1242.9506),tensor(399.9769),tensor(276.4585)
75.04149453569212,0,speed,tensor(1391.3062),tensor(1239.2045),tensor(407.3797),tensor(281.9745)
75.08156703724394,0,speed,tensor(1390.2701),tensor(1236.5465),tensor(411.7704),tensor(283.9914)
75.12163953879578,0,speed,tensor(1388.4303),tensor(1233.6278),tensor(411.8505),tensor(285.9869)
75.12163953879578,1,reer mirror,tensor(1192.3026),tensor(751.2349),tensor(57.4250),tensor(0.)
75.16171204034761,0,speed,tensor(1389.5558),tensor(1240.6002),tensor(411.1073),tensor(288.8235)
75.16171204034761,1,reer mirror,tensor(1193.7059),tensor(845.8682),tensor(61.0560),tensor(0.)
75.20178454189944,0,speed,tensor(1387.1614),tensor(1242.4142),tensor(410.2270),tensor(291.5104)
75.20178454189944,1,reer mirror,tensor(1195.1437),tensor(818.9395),tensor(63.6917),tensor(0.)
75.24185704345128,0,speed,tensor(1389.5923),tensor(1236.7010),tensor(414.5484),tensor(294.5089)
75.24185704345128,1,reer mirror,tensor(1197.1154),tensor(751.7227),tensor(66.5040),tensor(0.)
75.28192954500311,0,speed,tensor(1391.5133),tensor(1240.5216),tensor(417.3284),tensor(298.0431)
75.28192954500311,1,reer mirror,tensor(1192.6898),tensor(868.9056),tensor(72.1633),tensor(0.)
75.32200204655494,0,speed,tensor(1389.9331),tensor(1235.6984),tensor(425.4467),tensor(306.0187)
75.32200204655494,1,reer mirror,tensor(1194.7230),tensor(763.7510),tensor(82.3869),tensor(0.)
75.32200204655494,2,side mirror,tensor(1920.),tensor(1755.6625),tensor(235.3597),tensor(0.)
75.36207454810676,0,speed,tensor(1390.8488),tensor(1239.1481),tensor(425.2316),tensor(309.6845)
75.36207454810676,1,reer mirror,tensor(1190.9650),tensor(717.4459),tensor(90.1143),tensor(0.)
75.4021470496586,0,speed,tensor(1386.4626),tensor(1239.4183),tensor(428.6476),tensor(314.5089)
75.4021470496586,1,reer mirror,tensor(1188.9636),tensor(842.6721),tensor(92.0372),tensor(0.)
75.44221955121043,0,speed,tensor(1388.2236),tensor(1228.6293),tensor(439.2356),tensor(317.3500)
75.44221955121043,1,reer mirror,tensor(1186.6340),tensor(870.4369),tensor(95.2489),tensor(0.)
75.48229205276226,0,speed,tensor(1383.7745),tensor(1231.0129),tensor(441.3907),tensor(322.1114)
75.48229205276226,1,reer mirror,tensor(1186.4974),tensor(810.9505),tensor(100.2619),tensor(0.)
75.5223645543141,0,speed,tensor(1382.1198),tensor(1231.4744),tensor(445.0983),tensor(325.8510)
75.5223645543141,1,reer mirror,tensor(1189.7292),tensor(747.6097),tensor(107.5841),tensor(0.)
75.56243705586593,0,speed,tensor(1378.1532),tensor(1231.9181),tensor(445.6992),tensor(328.4892)
75.56243705586593,1,reer mirror,tensor(1188.5330),tensor(746.9443),tensor(111.8649),tensor(0.)
75.60250955741775,1,reer mirror,tensor(1188.3883),tensor(747.9395),tensor(113.6083),tensor(0.)
75.60250955741775,0,speed,tensor(1377.6746),tensor(1229.2443),tensor(449.2069),tensor(329.5613)
75.64258205896958,1,reer mirror,tensor(1188.8717),tensor(746.7288),tensor(114.7820),tensor(0.)
75.64258205896958,0,speed,tensor(1376.4800),tensor(1220.6385),tensor(446.0211),tensor(327.3652)
75.68265456052141,1,reer mirror,tensor(1188.2902),tensor(748.0679),tensor(112.2247),tensor(0.)
75.68265456052141,0,speed,tensor(1378.3925),tensor(1221.3091),tensor(445.1262),tensor(326.3708)
75.72272706207325,0,speed,tensor(1377.5669),tensor(1220.7220),tensor(443.1126),tensor(327.9282)
75.72272706207325,1,reer mirror,tensor(1187.2632),tensor(748.3929),tensor(110.3517),tensor(0.)
75.76279956362508,1,reer mirror,tensor(1187.2615),tensor(747.2505),tensor(107.8311),tensor(0.)
75.76279956362508,0,speed,tensor(1380.4819),tensor(1219.5161),tensor(443.3060),tensor(324.8376)
75.80287206517691,0,speed,tensor(1373.2971),tensor(1217.1635),tensor(438.9248),tensor(318.2602)
