time,class,AOI,xmax,xmin,ymax,ymin
153.964228,0,speed,tensor(1410.0018),tensor(1249.9823),tensor(365.7795),tensor(236.9129)
154.00430050155182,0,speed,tensor(1410.9727),tensor(1250.4910),tensor(365.3333),tensor(237.4247)
154.04437300310366,0,speed,tensor(1408.2606),tensor(1245.4396),tensor(361.4346),tensor(235.4497)
154.0844455046555,0,speed,tensor(1410.5652),tensor(1244.2776),tensor(360.4156),tensor(236.3604)
154.12451800620732,0,speed,tensor(1408.8109),tensor(1242.8518),tensor(360.4646),tensor(235.4371)
154.16459050775916,0,speed,tensor(1399.2188),tensor(1245.1613),tensor(358.6199),tensor(235.6380)
154.204663009311,0,speed,tensor(1396.9310),tensor(1243.2477),tensor(358.8735),tensor(236.9534)
154.2447355108628,0,speed,tensor(1395.3856),tensor(1240.9556),tensor(360.1721),tensor(239.6564)
154.28480801241463,0,speed,tensor(1402.7974),tensor(1236.4951),tensor(360.3872),tensor(238.4391)
154.32488051396646,0,speed,tensor(1403.9584),tensor(1238.8910),tensor(360.2705),tensor(236.6667)
154.3649530155183,0,speed,tensor(1408.7970),tensor(1244.0339),tensor(361.3722),tensor(236.1382)
154.40502551707013,0,speed,tensor(1403.1467),tensor(1245.5347),tensor(362.9149),tensor(231.9143)
154.44509801862196,0,speed,tensor(1412.4031),tensor(1247.0446),tensor(362.2400),tensor(226.5412)
154.4851705201738,0,speed,tensor(1412.5979),tensor(1248.1359),tensor(358.1540),tensor(224.2992)
154.52524302172563,0,speed,tensor(1415.1681),tensor(1229.3384),tensor(357.4820),tensor(221.7533)
154.56531552327746,0,speed,tensor(1414.0773),tensor(1230.9203),tensor(352.5351),tensor(223.9896)
154.6053880248293,0,speed,tensor(1413.2869),tensor(1230.0974),tensor(352.3418),tensor(222.5521)
154.64546052638113,0,speed,tensor(1409.9932),tensor(1229.1696),tensor(352.0199),tensor(222.7371)
154.68553302793296,0,speed,tensor(1412.4049),tensor(1228.3055),tensor(353.3036),tensor(222.7749)
154.7256055294848,0,speed,tensor(1412.5397),tensor(1228.2773),tensor(357.6465),tensor(218.2592)
154.76567803103663,0,speed,tensor(1408.8688),tensor(1226.3492),tensor(352.0660),tensor(221.2711)
