time,class,AOI,xmax,xmin,ymax,ymin
266.3693654978095,1,reer mirror,tensor(1920.),tensor(1390.8701),tensor(269.5983),tensor(46.0779)
266.4895829968707,2,side mirror,tensor(1802.9166),tensor(1488.0554),tensor(375.1178),tensor(159.1538)
266.5296554965578,1,reer mirror,tensor(1271.1146),tensor(936.4037),tensor(283.0682),tensor(125.5844)
266.5296554965578,2,side mirror,tensor(1920.),tensor(1841.0812),tensor(344.8342),tensor(90.7225)
266.56972799624486,1,reer mirror,tensor(1249.5802),tensor(879.6013),tensor(283.8726),tensor(131.5739)
266.56972799624486,2,side mirror,tensor(1920.),tensor(1832.7938),tensor(351.9792),tensor(116.9252)
266.56972799624486,2,side mirror,tensor(353.4351),tensor(102.5056),tensor(495.1750),tensor(328.0522)
266.60980049593195,1,reer mirror,tensor(1253.2646),tensor(873.1183),tensor(279.0807),tensor(128.9189)
266.60980049593195,0,speed,tensor(1410.5032),tensor(1294.4637),tensor(522.5989),tensor(407.5994)
266.60980049593195,2,side mirror,tensor(350.8614),tensor(103.7281),tensor(490.4311),tensor(328.5008)
266.649872995619,1,reer mirror,tensor(1254.7164),tensor(871.9146),tensor(271.2542),tensor(123.6603)
266.649872995619,0,speed,tensor(1418.1930),tensor(1295.2728),tensor(517.8051),tensor(401.4067)
266.649872995619,2,side mirror,tensor(353.8889),tensor(105.1290),tensor(489.2638),tensor(324.0583)
266.68994549530606,1,reer mirror,tensor(1252.4181),tensor(871.6031),tensor(265.9519),tensor(117.2197)
266.68994549530606,2,side mirror,tensor(350.4265),tensor(105.5171),tensor(482.0514),tensor(316.7590)
266.68994549530606,0,speed,tensor(1420.9883),tensor(1291.5865),tensor(510.3576),tensor(401.4535)
266.73001799499315,1,reer mirror,tensor(1247.8994),tensor(869.2278),tensor(262.1064),tensor(107.3295)
266.73001799499315,2,side mirror,tensor(350.5910),tensor(104.3993),tensor(473.4857),tensor(303.3985)
266.73001799499315,0,speed,tensor(1399.9110),tensor(1287.7285),tensor(497.0765),tensor(403.1141)
266.7700904946802,1,reer mirror,tensor(1240.9131),tensor(865.9080),tensor(253.3425),tensor(95.6586)
266.7700904946802,0,speed,tensor(1392.9774),tensor(1279.3389),tensor(493.5493),tensor(393.7874)
266.7700904946802,2,side mirror,tensor(329.7874),tensor(85.4599),tensor(469.0703),tensor(308.5008)
266.81016299436726,1,reer mirror,tensor(1238.1124),tensor(861.4937),tensor(247.5899),tensor(83.7397)
266.81016299436726,0,speed,tensor(1390.1493),tensor(1278.6655),tensor(484.3306),tensor(387.9862)
266.81016299436726,2,side mirror,tensor(330.6151),tensor(77.5469),tensor(464.7202),tensor(301.2597)
266.85023549405435,1,reer mirror,tensor(1234.8724),tensor(859.1388),tensor(241.2224),tensor(80.7886)
266.85023549405435,0,speed,tensor(1398.6031),tensor(1273.8959),tensor(483.2912),tensor(382.0765)
266.85023549405435,2,side mirror,tensor(324.5196),tensor(68.6128),tensor(462.6644),tensor(297.7060)
266.89030799374143,1,reer mirror,tensor(1233.4929),tensor(850.7091),tensor(236.9407),tensor(79.7304)
266.89030799374143,0,speed,tensor(1391.6969),tensor(1271.6771),tensor(480.8116),tensor(380.5281)
266.89030799374143,2,side mirror,tensor(321.6820),tensor(52.6184),tensor(460.6217),tensor(294.3201)
266.93038049342846,1,reer mirror,tensor(1239.3878),tensor(845.5316),tensor(239.0785),tensor(80.4437)
266.93038049342846,0,speed,tensor(1381.8951),tensor(1258.5388),tensor(477.1495),tensor(365.9840)
266.93038049342846,2,side mirror,tensor(315.6716),tensor(17.2230),tensor(457.7486),tensor(291.2090)
266.97045299311554,1,reer mirror,tensor(1227.1232),tensor(842.5477),tensor(231.6465),tensor(75.6429)
266.97045299311554,0,speed,tensor(1376.3474),tensor(1259.1912),tensor(470.6009),tensor(362.3695)
266.97045299311554,2,side mirror,tensor(307.1342),tensor(10.4558),tensor(454.5120),tensor(280.5847)
267.0105254928026,1,reer mirror,tensor(1214.9026),tensor(834.3091),tensor(224.5699),tensor(69.2037)
267.0105254928026,0,speed,tensor(1367.1879),tensor(1240.4368),tensor(466.6309),tensor(362.0039)
267.0105254928026,2,side mirror,tensor(301.6187),tensor(28.0738),tensor(450.9209),tensor(280.0165)
267.0505979924897,1,reer mirror,tensor(1206.1177),tensor(828.4561),tensor(224.8267),tensor(69.8535)
267.0505979924897,0,speed,tensor(1369.6279),tensor(1243.7916),tensor(468.4532),tensor(361.8203)
267.09067049217674,1,reer mirror,tensor(1206.5632),tensor(821.0471),tensor(223.6365),tensor(70.4179)
267.09067049217674,0,speed,tensor(1360.8705),tensor(1230.6680),tensor(463.3854),tensor(355.7999)
267.1307429918638,1,reer mirror,tensor(1199.8082),tensor(821.0751),tensor(224.4255),tensor(69.1843)
267.1307429918638,0,speed,tensor(1362.7593),tensor(1240.5521),tensor(466.5694),tensor(359.0037)
267.1307429918638,2,side mirror,tensor(1920.),tensor(1831.2733),tensor(282.7036),tensor(48.0219)
267.1307429918638,2,side mirror,tensor(280.7934),tensor(4.5662),tensor(446.2808),tensor(271.3385)
267.1708154915509,1,reer mirror,tensor(1197.6808),tensor(819.1267),tensor(224.5710),tensor(68.5219)
267.1708154915509,0,speed,tensor(1362.9235),tensor(1239.7125),tensor(466.2605),tensor(356.6754)
267.1708154915509,2,side mirror,tensor(1920.),tensor(1825.2689),tensor(275.3764),tensor(51.0490)
267.1708154915509,2,side mirror,tensor(280.0180),tensor(1.4161),tensor(447.7526),tensor(268.9839)
267.210887991238,1,reer mirror,tensor(1194.2981),tensor(818.0768),tensor(223.9599),tensor(68.7894)
267.210887991238,0,speed,tensor(1360.3906),tensor(1237.8257),tensor(466.0764),tensor(359.9486)
267.210887991238,2,side mirror,tensor(1920.),tensor(1826.2544),tensor(277.7252),tensor(49.6526)
