time,class,AOI,xmax,xmin,ymax,ymin
400.276592,2,side mirror,tensor(253.6016),tensor(35.8307),tensor(632.9095),tensor(485.0638)
400.276592,1,reer mirror,tensor(1064.4927),tensor(748.9882),tensor(352.2372),tensor(238.0670)
400.276592,2,side mirror,tensor(1808.0555),tensor(1584.9712),tensor(491.4836),tensor(361.8656)
400.276592,0,speed,tensor(1243.7461),tensor(1117.3718),tensor(572.5432),tensor(476.4844)
400.3166644778047,2,side mirror,tensor(253.6914),tensor(35.7214),tensor(633.1755),tensor(484.9236)
400.3166644778047,1,reer mirror,tensor(1064.4338),tensor(748.9720),tensor(352.1949),tensor(237.9067)
400.3166644778047,2,side mirror,tensor(1808.2233),tensor(1584.8785),tensor(491.6365),tensor(361.8790)
400.3166644778047,0,speed,tensor(1243.8717),tensor(1117.4299),tensor(572.5101),tensor(476.6334)
400.35673695560934,2,side mirror,tensor(254.6794),tensor(36.9413),tensor(634.4234),tensor(485.0903)
400.35673695560934,1,reer mirror,tensor(1062.8203),tensor(749.0319),tensor(354.4216),tensor(238.9194)
400.35673695560934,2,side mirror,tensor(1807.9088),tensor(1584.1151),tensor(491.7556),tensor(361.0954)
400.35673695560934,0,speed,tensor(1231.7894),tensor(1119.0228),tensor(572.7496),tensor(480.2392)
400.39680943341403,1,reer mirror,tensor(1061.8679),tensor(749.1010),tensor(354.6341),tensor(239.3190)
400.39680943341403,2,side mirror,tensor(252.9918),tensor(34.1062),tensor(634.0770),tensor(483.7691)
400.39680943341403,0,speed,tensor(1234.1810),tensor(1118.7239),tensor(568.9698),tensor(478.5478)
400.39680943341403,2,side mirror,tensor(1807.3601),tensor(1586.3518),tensor(492.1319),tensor(362.2364)
400.43688191121873,2,side mirror,tensor(263.7299),tensor(37.9065),tensor(633.8928),tensor(492.2672)
400.43688191121873,1,reer mirror,tensor(1063.6267),tensor(748.9578),tensor(353.5292),tensor(239.5337)
400.43688191121873,0,speed,tensor(1240.7004),tensor(1120.0115),tensor(569.7098),tensor(478.6724)
400.43688191121873,2,side mirror,tensor(1808.8817),tensor(1588.3575),tensor(492.7584),tensor(363.0101)
400.4769543890234,1,reer mirror,tensor(1064.7666),tensor(750.4390),tensor(350.4261),tensor(238.8791)
400.4769543890234,0,speed,tensor(1240.4250),tensor(1121.7939),tensor(568.0657),tensor(478.8603)
400.4769543890234,2,side mirror,tensor(1811.7638),tensor(1591.0386),tensor(491.6663),tensor(363.3804)
400.4769543890234,2,side mirror,tensor(262.5246),tensor(38.5946),tensor(631.4427),tensor(489.1172)
400.5170268668281,1,reer mirror,tensor(1065.4015),tensor(750.5625),tensor(351.1476),tensor(238.6667)
400.5170268668281,0,speed,tensor(1236.8779),tensor(1121.5940),tensor(568.0838),tensor(479.1165)
400.5170268668281,2,side mirror,tensor(265.9045),tensor(42.4704),tensor(630.3217),tensor(487.5211)
400.5170268668281,2,side mirror,tensor(1811.3789),tensor(1591.4297),tensor(491.3313),tensor(363.9640)
400.5570993446328,1,reer mirror,tensor(1064.7894),tensor(750.5482),tensor(352.8684),tensor(239.0734)
400.5570993446328,2,side mirror,tensor(264.0231),tensor(39.9532),tensor(631.7922),tensor(487.8151)
400.5570993446328,0,speed,tensor(1232.2587),tensor(1121.8528),tensor(567.9420),tensor(480.1360)
400.5570993446328,2,side mirror,tensor(1811.7118),tensor(1591.3000),tensor(492.2187),tensor(365.0992)
400.5971718224374,2,side mirror,tensor(264.7390),tensor(38.7359),tensor(634.1044),tensor(486.6276)
400.5971718224374,1,reer mirror,tensor(1064.2070),tensor(748.8546),tensor(353.6608),tensor(238.8083)
400.5971718224374,0,speed,tensor(1233.4818),tensor(1121.6455),tensor(569.0355),tensor(482.0159)
400.5971718224374,2,side mirror,tensor(1810.9402),tensor(1590.3054),tensor(491.5636),tensor(364.7397)
400.6372443002421,1,reer mirror,tensor(1064.7327),tensor(747.2527),tensor(353.8048),tensor(238.9244)
