time,class,AOI,xmax,xmin,ymax,ymin
75.674541,0,speed,tensor(1031.4622),tensor(884.1583),tensor(628.7317),tensor(516.8561)
75.674541,1,reer mirror,tensor(927.1924),tensor(429.9924),tensor(361.4873),tensor(229.7265)
75.71461351168307,0,speed,tensor(944.7374),tensor(794.2659),tensor(654.9288),tensor(544.4979)
75.75468602336612,0,speed,tensor(874.0378),tensor(717.7701),tensor(676.5347),tensor(562.8417)
75.79475853504918,0,speed,tensor(787.0565),tensor(630.9007),tensor(699.0540),tensor(587.3976)
75.79475853504918,1,reer mirror,tensor(671.0219),tensor(192.0268),tensor(424.5240),tensor(286.1064)
75.83483104673223,0,speed,tensor(717.8714),tensor(551.0101),tensor(720.7290),tensor(604.7374)
75.8749035584153,0,speed,tensor(640.3045),tensor(475.8247),tensor(744.8110),tensor(631.0558)
75.8749035584153,1,reer mirror,tensor(505.1703),tensor(0.),tensor(465.2371),tensor(304.4767)
75.91497607009835,0,speed,tensor(571.4131),tensor(392.8349),tensor(774.0095),tensor(649.2576)
75.91497607009835,1,reer mirror,tensor(433.8091),tensor(0.),tensor(483.1068),tensor(322.2630)
75.95504858178141,0,speed,tensor(504.4655),tensor(279.9433),tensor(822.3393),tensor(680.5647)
75.99512109346446,0,speed,tensor(370.0117),tensor(138.4610),tensor(881.3753),tensor(727.8875)
75.99512109346446,2,side mirror,tensor(1919.5049),tensor(1688.8506),tensor(778.0998),tensor(560.8950)
76.27562867524587,2,side mirror,tensor(237.7107),tensor(12.0618),tensor(1080.),tensor(997.3672)
76.27562867524587,2,side mirror,tensor(279.6424),tensor(0.),tensor(987.2325),tensor(748.3671)
76.31570118692893,2,side mirror,tensor(235.6796),tensor(11.9385),tensor(1080.),tensor(992.4086)
76.31570118692893,2,side mirror,tensor(270.6666),tensor(0.),tensor(977.9176),tensor(743.2086)
76.31570118692893,2,side mirror,tensor(840.4919),tensor(584.6556),tensor(830.1058),tensor(614.9330)
76.35577369861198,2,side mirror,tensor(259.2241),tensor(16.5287),tensor(1080.),tensor(978.9042)
76.39584621029505,2,side mirror,tensor(293.1597),tensor(62.5670),tensor(1080.),tensor(956.5514)
76.39584621029505,2,side mirror,tensor(867.2609),tensor(602.0193),tensor(806.4202),tensor(588.8536)
76.47599123366116,2,side mirror,tensor(1919.2764),tensor(1694.1233),tensor(817.9371),tensor(599.8153)
76.55613625702728,2,side mirror,tensor(1920.),tensor(1829.4281),tensor(799.3126),tensor(607.7885)
76.59620876871034,2,side mirror,tensor(1896.1747),tensor(1533.6229),tensor(478.0492),tensor(239.2823)
76.63628128039339,2,side mirror,tensor(1920.),tensor(1768.8787),tensor(417.0206),tensor(203.0697)
76.63628128039339,1,reer mirror,tensor(1118.7826),tensor(662.7189),tensor(169.1608),tensor(4.7930)
76.67635379207645,0,speed,tensor(775.3503),tensor(637.3950),tensor(659.6521),tensor(548.9471)
76.7164263037595,0,speed,tensor(885.6707),tensor(737.7496),tensor(564.9018),tensor(446.0945)
76.7164263037595,1,reer mirror,tensor(679.4072),tensor(106.4030),tensor(321.9425),tensor(168.4690)
76.75649881544257,0,speed,tensor(961.1255),tensor(832.1182),tensor(474.5148),tensor(359.1681)
76.75649881544257,1,reer mirror,tensor(766.7615),tensor(259.0790),tensor(222.9211),tensor(78.9012)
76.79657132712562,0,speed,tensor(1022.0284),tensor(898.9373),tensor(394.8135),tensor(283.3257)
76.79657132712562,1,reer mirror,tensor(834.7504),tensor(349.6555),tensor(129.0155),tensor(1.1465)
76.83664383880868,0,speed,tensor(1095.8208),tensor(953.7274),tensor(333.2416),tensor(212.0071)
76.83664383880868,2,side mirror,tensor(1915.8234),tensor(1675.4703),tensor(176.2628),tensor(0.)
76.87671635049173,0,speed,tensor(1152.9900),tensor(1009.1226),tensor(283.2855),tensor(167.2207)
